lat,lon,facility_type,type,name,city,id
49.24720855,-122.873002,education,Public School,Lord Baden-Powell Elementary,Coquitlam,5915034
49.25197002,-123.0522621,education,Public School,Lord Beaconsfield Elementary,Vancouver,5915022
49.13025749,-123.1835103,education,Public School,Lord Byng Elementary,Richmond,5915015
49.21114399,-122.9302563,education,Public School,Lord Kelvin Elementary,New Westminster,5915029
49.25016753,-123.1810199,education,Public School,Lord Kitchener Elementary,Vancouver,5915022
49.272579199999996,-123.05925272383894,education,Public School,Lord Nelson Elementary,Vancouver,5915022
49.28318477,-123.1291667,education,Public School,Lord Roberts Annex,Vancouver,5915022
49.28721508,-123.1387022,education,Public School,Lord Roberts Elementary,Vancouver,5915022
49.24526668,-123.0734091,education,Public School,Lord Selkirk Annex,Vancouver,5915022
49.25030252,-123.0687309,education,Public School,Lord Selkirk Elementary,Vancouver,5915022
49.25030252,-123.0687309,education,StrongStart BC,Lord Selkirk StrongStart Centre,Vancouver,5915022
49.2801825,-123.09155,education,Public School,Lord Strathcona Community Elementary,Vancouver,5915022
49.26278251,-123.1493405,education,Public School,Lord Tennyson Elementary,Vancouver,5915022
49.20535402,-122.9436763,education,Public School,Lord Tweedsmuir Elementary,New Westminster,5915029
49.11445002,-122.723862,education,Public School,Lord Tweedsmuir Secondary,Surrey,5915004
49.25884754,-122.8954395,education,Public School,Lyndhurst Elementary,Burnaby,5915025
49.15274249,-122.6392811,education,Public School,Lynn Fripps Elementary,Langley,5915001
49.33878076,-123.0368221,education,Public School,Lynn Valley Elementary,North Vancouver,5915046
49.3140192,-123.0308713,education,Public School,Lynnmour Elementary School,North Vancouver,5915046
49.3140192,-123.0308713,education,StrongStart BC,Lynnmour StrongStart Centre,North Vancouver,5915046
49.13573088,-122.826078,education,Public School,M B Sanford Elementary,Surrey,5915004
49.13573088,-122.826078,education,StrongStart BC,M B Sanford StrongStart Centre,Surrey,5915004
49.22809375,-123.1522083,education,Public School,Magee Secondary,Vancouver,5915022
49.15750316,-122.8095693,education,Public School,Maple Green Elementary,Surrey,5915004
49.22982206,-123.149432,education,Public School,Maple Grove Elementary,Vancouver,5915022
49.13812015,-123.14101651493785,education,Public School,Maple Lane Elementary,Richmond,5915015
49.17396748,-123.1275107,education,Independent School,Maple Leaf School - KPU,Richmond,5915015
49.22347915,-122.65345944699516,education,Independent School,Maple Ridge Christian School,Maple Ridge,5915075
49.21265269,-122.6441254,education,Public School,Maple Ridge Elementary,Maple Ridge,5915075
49.2242475,-122.6134396,education,Public School,Maple Ridge Secondary,Maple Ridge,5915075
49.10781,-122.712712,education,Public School,Martha Currie Elementary,Surrey,5915004
49.10781,-122.712712,education,StrongStart BC,Martha Currie StrongStart Centre,Surrey,5915004
49.12385426,-122.8640549,education,Public School,Martha Jane Norris Elementary,Surrey,5915004
49.19654766,-122.8229581,education,Public School,Mary Jane Shannon Elementary,Surrey,5915004
49.19654766,-122.8229581,education,StrongStart BC,Mary Jane Shannon StrongStart Centre,Surrey,5915004
49.222741549999995,-122.99975349769534,education,Public School,Maywood Community Elementary,Burnaby,5915025
49.14864747,-122.9033197,education,Public School,McCloskey Elementary,Delta,5915011
49.14864747,-122.9033197,education,StrongStart BC,McCloskey Elementary AM StrongStart Cent,Delta,5915011
49.14864747,-122.9033197,education,StrongStart BC,McCloskey Elementary PM StrongStart Cent,Delta,5915011
49.11799934,-122.828832,education,Public School,McLeod Road Traditional,Surrey,5915004
49.20930999,-122.649622,education,Independent School,Meadow Montessori,Maple Ridge,5915075
49.26700104,-122.7991322,education,Public School,Meadowbrook Elementary,Coquitlam,5915034
49.29497715,-122.8555834,education,StrongStart BC,Meadowbrook StrongStart Centre,Port Moody,5915043
49.22455001,-122.5570579,education,Independent School,Meadowridge School,Maple Ridge,5915075
49.13197251,-123.1909306,education,Independent School,Mia Montessori Academy,Richmond,5915015
49.26582258,-122.8787337,education,Public School,Miller Park Community School,Coquitlam,5915034
49.2739657,-122.75245731591141,education,Public School,Minnekhada Middle School,Port Coquitlam,5915039
49.18458744,-123.09053,education,Public School,Mitchell Elementary,Richmond,5915015
49.26453106,-122.953408,education,Public School,Montecito Elementary,Burnaby,5915025
49.36126895,-123.0981327,education,Public School,Montroyal Elementary,North Vancouver,5915046
49.36126895,-123.0981327,education,StrongStart BC,Montroyal StrongStart Centre,North Vancouver,5915046
49.27665255,-122.8513407,education,Public School,Moody Elementary,Port Moody,5915043
49.27661252,-122.83898,education,StrongStart BC,Moody StrongStart Centre,Port Moody,5915043
49.06321308,-122.7887669,education,Public School,Morgan Elementary,Surrey,5915004
49.24299753,-123.00516,education,Public School,Moscrop Secondary,Burnaby,5915025
49.26399759,-123.0948581,education,Public School,Mount Pleasant Elementary,Vancouver,5915022
49.26399759,-123.0948581,education,StrongStart BC,Mount Pleasant StrongStart Centre,Vancouver,5915022
49.29008677,-122.8227734,education,Public School,Mountain Meadows Elementary,Port Moody,5915043
49.25998262,-122.8789135,education,Public School,Mountain View Elementary,Coquitlam,5915034
49.34024801,-123.0796221,education,Public School,Mountainside Secondary,North Vancouver,5915046
49.18066714,-122.7993868,education,Public School,Mountainview Montessori,Surrey,5915004
49.34974002,-123.1960778,education,Independent School,Mulgrave School,West Vancouver,5915055
49.24903246,-122.83334,education,Public School,Mundy Road Elementary,Coquitlam,5915034
49.24903246,-122.83334,education,StrongStart BC,Mundy Road StrongStart Centre,Coquitlam,5915034
49.09085366,-122.6278822,education,Independent School,Murrayville Academy,Langley,5915001
49.10577571,-123.0741255,education,Public School,Neilson Grove Elementary,Delta,5915011
49.21572252,-122.9949493,education,Public School,Nelson Elementary,Burnaby,5915025
49.03728002,-122.8012519,education,Independent School,Newbridge Academy,Surrey,5915004
49.15009746,-122.85278,education,Public School,Newton Elementary,Surrey,5915004
49.09847256,-122.66752,education,Public School,Nicomekl Elementary,Langley,5915002
49.09847256,-122.66752,education,StrongStart BC,Nicomekl StrongStart Centre,Langley,5915002
49.06512248,-122.66472,education,Public School,Noel Booth Elementary,Langley,5915001
49.25377129,-123.041592,education,Public School,Nootka Community Elementary,Vancouver,5915022
49.32132256,-123.1097805,education,Public School,Norgate Community Elementary,North Vancouver,5915046
49.32132256,-123.1097805,education,StrongStart BC,Norgate StrongStart Centre,North Vancouver,5915046
49.26217318,-123.2329306,education,Public School,Norma Rose Point Elementary Junior,Greater Vancouver A,5915020
49.153139949999996,-122.90450256524781,education,Public School,North Delta Secondary,Delta,5915011
49.09932999,-122.537008,education,Public School,North Otter Elementary,Langley,5915001
49.09932999,-122.537008,education,StrongStart BC,North Otter StrongStart Centre,Langley,5915001
49.11538251,-122.84902,education,Public School,North Ridge Elementary,Surrey,5915004
49.31323247,-123.0376594,education,Independent School,North Star Montessori Elementary School,North Vancouver,5915046
49.17124932,-122.834568,education,Public School,North Surrey Learning Centre,Surrey,5915004
49.17694746,-122.78034,education,Public School,North Surrey Secondary,Surrey,5915004
49.34024801,-123.0796221,education,Public School,North Vancouver Online Learning,North Vancouver,5915046
49.27660246,-123.04557,education,Independent School,Notre Dame Regional Secondary,Vancouver,5915022
49.03856253,-122.8747926,education,Public School,Ocean Cliff Elementary,Surrey,5915004
49.18689104,-122.8565421,education,Public School,Old Yale Road Elementary,Surrey,5915004
49.18689104,-122.8565421,education,StrongStart BC,Old Yale Road StrongStart Centre,Surrey,5915004
49.24168174,-122.8778085,education,Independent School,Our Lady of Fatima,Coquitlam,5915034
49.19349967,-122.8369879,education,Independent School,Our Lady of Good Counsel,Surrey,5915004
49.26413757,-123.196848,education,Independent School,Our Lady of Perpetual Help,Vancouver,5915022
49.26931746,-122.77643,education,Independent School,Our Lady of the Assumption,Port Coquitlam,5915039
49.2242475,-122.6134396,education,Public School,Outreach Alternate Secondary,Maple Ridge,5915075
49.18892,-122.756408,education,Independent School,Pacific Academy,Surrey,5915004
49.11544248,-122.86598,education,Public School,Panorama Park Elementary,Surrey,5915004
49.11544248,-122.86598,education,StrongStart BC,Panorama Park StrongStart Centre,Surrey,5915004
49.11893249,-122.85498,education,Public School,Panorama Ridge Secondary,Surrey,5915004
49.26801747,-122.97657,education,Public School,Parkcrest Elementary,Burnaby,5915025
49.26161751,-122.8489497,education,Public School,Parkland Elementary,Coquitlam,5915034
49.06257924,-122.4762181,education,Public School,Parkside Centennial Elementary,Langley,5915001
49.06257924,-122.4762181,education,StrongStart BC,Parkside Centennial StrongStart Centre,Langley,5915001
49.280779,-123.125088,education,Independent School,Pattison High School,Vancouver,5915022
49.26360251,-123.1402405,education,Public School,Peak House,Vancouver,5915022
49.26402253,-123.1662403,education,Independent School,Pear Tree Elementary,Vancouver,5915022
49.144026800000006,-122.6623950016147,education,Public School,Peter Ewart Middle School,Langley,5915001
49.21429751,-123.0960897,education,Public School,Pierre Elliott Trudeau Elementary,Vancouver,5915022
49.1150302,-122.89635906384748,education,Public School,Pinewood Elementary,Delta,5915011
49.21961998,-122.689642,education,Public School,Pitt Meadows Elementary,Pitt Meadows,5915070
49.21436252,-122.68312,education,Public School,Pitt Meadows Secondary,Pitt Meadows,5915070
49.29497715,-122.8555834,education,Public School,Pleasantside Elementary,Port Moody,5915043
49.23729922,-123.1548279,education,Public School,Point Grey Secondary,Vancouver,5915022
49.08363565,-123.09826748017122,education,Public School,Port Guichon Elementary,Delta,5915011
49.1628025,-122.694,education,Public School,Port Kells Elementary,Surrey,5915004
49.27466758,-122.866752,education,Public School,Port Moody Secondary,Port Moody,5915043
49.18457751,-122.877609,education,Public School,Prince Charles Elementary,Surrey,5915004
49.24608546,-123.1584209,education,Public School,Prince of Wales Secondary,Vancouver,5915022
49.1337825,-122.8653804,education,Public School,Princess Margaret Secondary,Surrey,5915004
49.26360251,-123.1402405,education,Public School,PRP-BCCH Child Psychiatric School Prgrm,Vancouver,5915022
49.20220511,-122.9109379,education,Independent School,Purpose Independent Secondary School,New Westminster,5915029
49.18145001,-123.127062,education,Independent School,Pythagoras Academy,Richmond,5915015
49.2618628,-123.07647709813597,education,Public School,Queen Alexandra Elementary,Vancouver,5915022
49.24897999,-123.1936121,education,Public School,Queen Elizabeth Annex,Vancouver,5915022
49.25807246,-123.2008805,education,Public School,Queen Elizabeth Elementary,Vancouver,5915022
49.18419642,-122.9435315,education,Public School,Queen Elizabeth Elementary,New Westminster,5915029
49.17405411,-122.846051,education,Public School,Queen Elizabeth Secondary,Surrey,5915004
49.18557671,-122.9401101,education,StrongStart BC,Queen Elizabeth StrongStart Centre,New Westminster,5915029
49.26781907,-123.2058779,education,Public School,Queen Mary Elementary,Vancouver,5915022
49.26347749,-122.8541198,education,Independent School,Queen of All Saints Elementary,Coquitlam,5915034
49.18557671,-122.9401101,education,Public School,Queensborough Middle School,New Westminster,5915029
49.32762881,-123.0598579,education,Public School,Queensbury Elementary,North Vancouver,5915051
49.15919262,-123.1845735,education,Public School,Quilchena Elementary,Richmond,5915015
49.2376303,-123.1513411,education,Public School,Quilchena Elementary,Vancouver,5915022
49.13102222,-122.6646182,education,Public School,R C Garnett Demonstration Elementary,Langley,5915001
49.15560252,-123.1747707,education,Public School,R M Grauer Elementary,Richmond,5915015
49.15560252,-123.1747707,education,StrongStart BC,R M Grauer StrongStart Centre,Richmond,5915015
49.18831537,-123.1176587,education,Public School,R. C. Talmey Elementary,Richmond,5915015
49.264177,-122.8128523,education,Public School,Ranch Park Elementary,Coquitlam,5915034
49.03219153,-122.8453682,education,Public School,Ray Shepherd Elementary,Surrey,5915004
49.1234925,-122.8036205,education,Independent School,Regent Christian Academy,Surrey,5915004
49.25063751,-123.0319404,education,Public School,Renfrew Community Elementary,Vancouver,5915022
49.25063751,-123.0319404,education,StrongStart BC,Renfrew Community StrongStart Centre,Vancouver,5915022
49.1430875,-122.6416785,education,Public School,Richard Bulpitt Elementary,Langley,5915001
49.22655865,-122.898652,education,Public School,Richard McBride Elementary,New Westminster,5915029
49.22655865,-122.898652,education,StrongStart BC,Richard McBride StrongStart Centre,New Westminster,5915029
